,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,factor_temp,eficiencia,POT_SUMINISTRADA,TIPO_DIA
284,2017,1,12,20,0.0,0.0,5.28,0.0,1.00986,92.67,0.0,NUBLADO
285,2017,1,12,21,0.0,0.0,5.28,0.0,1.00986,92.67,0.0,NUBLADO
286,2017,1,12,22,0.0,0.0,5.23,0.0,1.00989,92.67,0.0,NUBLADO
287,2017,1,12,23,0.0,0.0,5.17,0.0,1.00992,92.67,0.0,NUBLADO
288,2017,1,13,0,0.0,0.0,4.98,0.0,1.01001,92.67,0.0,SOLEADO
289,2017,1,13,1,0.0,0.0,4.88,0.0,1.01006,92.67,0.0,SOLEADO
290,2017,1,13,2,0.0,0.0,4.7,0.0,1.01015,92.67,0.0,SOLEADO
291,2017,1,13,3,0.0,0.0,4.46,0.0,1.01027,92.67,0.0,SOLEADO
292,2017,1,13,4,0.0,0.0,4.17,0.0,1.01042,92.67,0.0,SOLEADO
293,2017,1,13,5,0.0,0.0,3.85,0.0,1.01058,92.67,0.0,SOLEADO
294,2017,1,13,6,0.0,0.0,3.52,0.0,1.01074,92.67,0.0,SOLEADO
295,2017,1,13,7,9.18,0.56,3.26,0.0,1.01087,92.67,32.41679815030766,SOLEADO
296,2017,1,13,8,113.45,0.55,3.54,0.0,1.01073,92.67,400.05807106639196,SOLEADO
297,2017,1,13,9,260.59,0.64,5.07,0.0,1.00997,92.67,911.8822838330311,SOLEADO
298,2017,1,13,10,389.71,0.7,7.29,0.0,1.00886,92.67,1348.462630007749,SOLEADO
299,2017,1,13,11,475.08,0.73,8.73,0.0,1.00814,93.07,1638.8624697809207,SOLEADO
300,2017,1,13,12,514.25,0.76,9.5,0.0,1.00775,92.99,1765.466782959034,SOLEADO
301,2017,1,13,13,462.19,0.73,9.78,0.0,1.00761,92.94,1583.6063348150146,SOLEADO
302,2017,1,13,14,369.01,0.7,9.59,0.0,1.00771,92.94,1265.5845198033733,SOLEADO
303,2017,1,13,15,238.94,0.66,8.77,0.0,1.00812,92.97,823.2064996765118,SOLEADO
304,2017,1,13,16,83.2,0.55,6.17,0.0,1.00942,92.67,289.52773735196814,SOLEADO
305,2017,1,13,17,0.0,0.0,3.26,0.0,1.01087,92.67,0.0,SOLEADO
306,2017,1,13,18,0.0,0.0,2.47,0.0,1.01127,92.67,0.0,SOLEADO
307,2017,1,13,19,0.0,0.0,1.67,0.0,1.01167,92.67,0.0,SOLEADO
308,2017,1,13,20,0.0,0.0,0.86,0.0,1.01207,92.67,0.0,SOLEADO
309,2017,1,13,21,0.0,0.0,0.11,0.0,1.01245,92.67,0.0,SOLEADO
310,2017,1,13,22,0.0,0.0,-0.59,0.0,1.0128,92.67,0.0,SOLEADO
311,2017,1,13,23,0.0,0.0,-1.22,0.0,1.01311,92.67,0.0,SOLEADO
312,2017,1,14,0,0.0,0.0,-1.78,0.0,1.01339,92.67,0.0,SOLEADO
313,2017,1,14,1,0.0,0.0,-2.25,0.0,1.01363,92.67,0.0,SOLEADO
314,2017,1,14,2,0.0,0.0,-2.63,0.0,1.01382,92.67,0.0,SOLEADO
315,2017,1,14,3,0.0,0.0,-3.02,0.0,1.01401,92.67,0.0,SOLEADO
316,2017,1,14,4,0.0,0.0,-3.42,0.0,1.01421,92.67,0.0,SOLEADO
317,2017,1,14,5,0.0,0.0,-3.64,0.0,1.01432,92.67,0.0,SOLEADO
318,2017,1,14,6,0.0,0.0,-3.74,0.0,1.01437,92.67,0.0,SOLEADO
319,2017,1,14,7,9.55,0.56,-3.53,0.0,1.01427,92.67,34.872915363658606,SOLEADO
320,2017,1,14,8,126.58,0.62,-0.37,0.0,1.01269,92.67,455.1198754494223,SOLEADO
321,2017,1,14,9,297.2,0.73,2.31,0.0,1.01135,92.67,1054.481788334761,SOLEADO
322,2017,1,14,10,428.68,0.76,4.67,0.0,1.01017,92.67,1503.1053050316584,SOLEADO
323,2017,1,14,11,512.03,0.78,5.39,0.0,1.00981,92.67,1788.8555414577968,SOLEADO
324,2017,1,14,12,531.06,0.77,5.82,0.0,1.00959,92.67,1851.3035688960083,SOLEADO
325,2017,1,14,13,472.91,0.73,6.13,0.0,1.00944,92.67,1646.0132616941494,SOLEADO
326,2017,1,14,14,372.64,0.7,6.21,0.0,1.0094,92.67,1296.4874712422593,SOLEADO
327,2017,1,14,15,245.12,0.66,5.94,0.0,1.00953,92.67,853.9828419075882,SOLEADO
328,2017,1,14,16,80.66,0.51,3.74,0.0,1.01063,92.67,284.14590138288867,SOLEADO
329,2017,1,14,17,0.0,0.0,1.3,0.0,1.01185,92.67,0.0,SOLEADO
330,2017,1,14,18,0.0,0.0,1.2,0.0,1.0119,92.67,0.0,SOLEADO
331,2017,1,14,19,0.0,0.0,0.95,0.0,1.01203,92.67,0.0,SOLEADO
332,2017,1,14,20,0.0,0.0,0.17,0.0,1.01242,92.67,0.0,SOLEADO
333,2017,1,14,21,0.0,0.0,-0.9,0.0,1.01295,92.67,0.0,SOLEADO
334,2017,1,14,22,0.0,0.0,-1.56,0.0,1.01328,92.67,0.0,SOLEADO
335,2017,1,14,23,0.0,0.0,-2.03,0.0,1.01352,92.67,0.0,SOLEADO
336,2017,1,15,0,0.0,0.0,-2.32,0.0,1.01366,92.67,0.0,NUBLADO
337,2017,1,15,1,0.0,0.0,-2.44,0.0,1.01372,92.67,0.0,NUBLADO
338,2017,1,15,2,0.0,0.0,-2.35,0.0,1.01368,92.67,0.0,NUBLADO
339,2017,1,15,3,0.0,0.0,-2.2,0.0,1.0136,92.67,0.0,NUBLADO
340,2017,1,15,4,0.0,0.0,-2.05,0.0,1.01353,92.67,0.0,NUBLADO
341,2017,1,15,5,0.0,0.0,-1.87,0.0,1.01344,92.67,0.0,NUBLADO
342,2017,1,15,6,0.0,0.0,-1.81,0.0,1.01341,92.67,0.0,NUBLADO
343,2017,1,15,7,8.04,0.46,-1.67,0.0,1.01334,92.67,29.09332536091069,NUBLADO
344,2017,1,15,8,90.99,0.44,0.66,0.0,1.01217,92.67,325.49320446710516,NUBLADO
345,2017,1,15,9,244.38,0.59,3.05,0.0,1.01098,92.67,863.8760987550529,NUBLADO
346,2017,1,15,10,387.07,0.68,5.74,0.0,1.00963,92.67,1349.8927141291333,NUBLADO
347,2017,1,15,11,465.92,0.7,7.18,0.0,1.00891,92.67,1613.0566430111917,NUBLADO
348,2017,1,15,12,479.31,0.7,7.62,0.0,1.00869,93.66,1673.3888252422219,NUBLADO
349,2017,1,15,13,383.55,0.59,7.92,0.0,1.00854,93.62,1336.4492934444716,NUBLADO
350,2017,1,15,14,292.97,0.55,7.95,0.0,1.00853,93.6,1020.4612848835565,NUBLADO
351,2017,1,15,15,181.8,0.48,7.41,0.0,1.0088,92.67,628.6746794608239,NUBLADO
352,2017,1,15,16,63.18,0.39,5.14,0.0,1.00993,92.67,221.00657931481413,NUBLADO
353,2017,1,15,17,0.0,0.0,2.6,0.0,1.0112,92.67,0.0,NUBLADO
354,2017,1,15,18,0.0,0.0,1.75,0.0,1.01163,92.67,0.0,NUBLADO
355,2017,1,15,19,0.0,0.0,1.19,0.0,1.01191,92.67,0.0,NUBLADO
356,2017,1,15,20,0.0,0.0,0.66,0.0,1.01217,92.67,0.0,NUBLADO
357,2017,1,15,21,0.0,0.0,0.23,0.0,1.01239,92.67,0.0,NUBLADO
358,2017,1,15,22,0.0,0.0,-0.05,0.0,1.01253,92.67,0.0,NUBLADO
359,2017,1,15,23,0.0,0.0,-0.35,0.0,1.01268,92.67,0.0,NUBLADO
360,2017,1,16,0,0.0,0.0,-0.55,0.0,1.01278,92.67,0.0,SOLEADO
361,2017,1,16,1,0.0,0.0,-0.61,0.0,1.01281,92.67,0.0,SOLEADO
362,2017,1,16,2,0.0,0.0,-0.56,0.0,1.01278,92.67,0.0,SOLEADO
363,2017,1,16,3,0.0,0.0,-0.46,0.0,1.01273,92.67,0.0,SOLEADO
364,2017,1,16,4,0.0,0.0,-0.35,0.0,1.01268,92.67,0.0,SOLEADO
365,2017,1,16,5,0.0,0.0,-0.29,0.0,1.01265,92.67,0.0,SOLEADO
366,2017,1,16,6,0.0,0.0,-0.32,0.0,1.01266,92.67,0.0,SOLEADO
367,2017,1,16,7,9.11,0.5,-0.25,0.0,1.01263,92.67,32.73573154933731,SOLEADO
368,2017,1,16,8,122.77,0.59,2.49,0.0,1.01126,92.67,435.2038244871207,SOLEADO
369,2017,1,16,9,291.86,0.7,4.9,0.0,1.01005,92.67,1022.1757605529142,SOLEADO
370,2017,1,16,10,421.38,0.74,7.37,0.0,1.00882,92.67,1457.4526320084224,SOLEADO
371,2017,1,16,11,506.23,0.76,9.06,0.0,1.00797,93.41,1749.729345179017,SOLEADO
372,2017,1,16,12,507.77,0.73,10.16,0.0,1.00742,93.33,1743.6645487510766,SOLEADO
373,2017,1,16,13,466.11,0.72,10.65,0.0,1.00718,93.25,1595.2059592632645,SOLEADO
374,2017,1,16,14,381.69,0.7,10.58,0.0,1.00721,93.21,1306.1935410590593,SOLEADO
375,2017,1,16,15,245.08,0.65,9.94,0.0,1.00753,93.18,841.1958609160768,SOLEADO
376,2017,1,16,16,92.77,0.55,7.8,0.0,1.0086,93.17,321.89287084022374,SOLEADO
377,2017,1,16,17,0.0,0.0,5.25,0.0,1.00988,92.67,0.0,SOLEADO
378,2017,1,16,18,0.0,0.0,4.94,0.0,1.01003,92.67,0.0,SOLEADO
379,2017,1,16,19,0.0,0.0,4.74,0.0,1.01013,92.67,0.0,SOLEADO
380,2017,1,16,20,0.0,0.0,3.99,0.0,1.01051,92.67,0.0,SOLEADO
381,2017,1,16,21,0.0,0.0,3.25,0.0,1.01088,92.67,0.0,SOLEADO
382,2017,1,16,22,0.0,0.0,2.76,0.0,1.01112,92.67,0.0,SOLEADO
383,2017,1,16,23,0.0,0.0,2.42,0.0,1.01129,92.67,0.0,SOLEADO
384,2017,1,17,0,0.0,0.0,2.17,0.0,1.01142,92.67,0.0,SOLEADO
385,2017,1,17,1,0.0,0.0,2.01,0.0,1.0115,92.67,0.0,SOLEADO
386,2017,1,17,2,0.0,0.0,1.94,0.0,1.01153,92.67,0.0,SOLEADO
387,2017,1,17,3,0.0,0.0,2.01,0.0,1.0115,92.67,0.0,SOLEADO
388,2017,1,17,4,0.0,0.0,2.1,0.0,1.01145,92.67,0.0,SOLEADO
389,2017,1,17,5,0.0,0.0,2.14,0.0,1.01143,92.67,0.0,SOLEADO
390,2017,1,17,6,0.0,0.0,2.12,0.0,1.01144,92.67,0.0,SOLEADO
391,2017,1,17,7,9.34,0.49,2.19,0.0,1.01141,92.67,33.15865319771975,SOLEADO
392,2017,1,17,8,126.0,0.59,4.04,0.0,1.01048,92.67,443.2002665173171,SOLEADO
393,2017,1,17,9,296.84,0.71,6.35,0.0,1.00933,92.67,1032.0320172601844,SOLEADO
394,2017,1,17,10,412.59,0.72,8.52,0.0,1.00824,92.93,1422.6735547601775,SOLEADO
395,2017,1,17,11,493.88,0.74,9.37,0.0,1.00782,92.91,1695.215741161322,SOLEADO
396,2017,1,17,12,527.29,0.76,9.7,0.0,1.00765,92.86,1805.8466789556487,SOLEADO
397,2017,1,17,13,468.27,0.71,9.58,0.0,1.00771,92.81,1603.842136749503,SOLEADO
398,2017,1,17,14,398.07,0.73,8.96,0.0,1.00802,92.79,1367.4544299407771,SOLEADO
399,2017,1,17,15,262.73,0.69,7.72,0.0,1.00864,92.78,908.1736460534974,SOLEADO
400,2017,1,17,16,105.94,0.61,4.95,0.0,1.01003,92.67,370.9400270709308,SOLEADO
401,2017,1,17,17,0.0,0.0,1.03,0.0,1.01199,92.67,0.0,SOLEADO
402,2017,1,17,18,0.0,0.0,-0.48,0.0,1.01274,92.67,0.0,SOLEADO
403,2017,1,17,19,0.0,0.0,-1.9,0.0,1.01345,92.67,0.0,SOLEADO
404,2017,1,17,20,0.0,0.0,-3.02,0.0,1.01401,92.67,0.0,SOLEADO
405,2017,1,17,21,0.0,0.0,-4.23,0.0,1.01462,92.67,0.0,SOLEADO
406,2017,1,17,22,0.0,0.0,-4.63,0.0,1.01482,92.67,0.0,SOLEADO
407,2017,1,17,23,0.0,0.0,-4.96,0.0,1.01498,92.67,0.0,SOLEADO
408,2017,1,18,0,0.0,0.0,-5.06,0.0,1.01503,92.67,0.0,SOLEADO
409,2017,1,18,1,0.0,0.0,-5.02,0.0,1.01501,92.67,0.0,SOLEADO
410,2017,1,18,2,0.0,0.0,-4.94,0.0,1.01497,92.67,0.0,SOLEADO
411,2017,1,18,3,0.0,0.0,-4.92,0.0,1.01496,92.67,0.0,SOLEADO
412,2017,1,18,4,0.0,0.0,-4.95,0.0,1.01498,92.67,0.0,SOLEADO
413,2017,1,18,5,0.0,0.0,-5.21,0.0,1.01511,92.67,0.0,SOLEADO
414,2017,1,18,6,0.0,0.0,-5.49,0.0,1.01525,92.67,0.0,SOLEADO
415,2017,1,18,7,9.65,0.48,-5.49,0.0,1.01525,92.67,35.574637534983786,SOLEADO
416,2017,1,18,8,129.97,0.6,-3.74,0.0,1.01437,92.67,475.0832475896278,SOLEADO
417,2017,1,18,9,305.7,0.73,-1.56,0.0,1.01328,92.67,1105.5954171419503,SOLEADO
418,2017,1,18,10,441.05,0.77,0.83,0.0,1.01209,92.67,1576.4221791134598,SOLEADO
419,2017,1,18,11,527.31,0.78,2.36,0.0,1.01132,92.67,1870.4490431538695,SOLEADO
420,2017,1,18,12,549.51,0.78,3.24,0.0,1.01088,92.67,1940.646805443189,SOLEADO
421,2017,1,18,13,511.36,0.77,3.63,0.0,1.01069,92.67,1802.401630018384,SOLEADO
422,2017,1,18,14,416.57,0.75,3.56,0.0,1.01072,92.67,1468.8011605404554,SOLEADO
423,2017,1,18,15,264.77,0.68,2.9,0.0,1.01105,92.67,936.6515408568831,SOLEADO
424,2017,1,18,16,89.8,0.5,-0.56,0.0,1.01278,92.67,323.17787683234445,SOLEADO
425,2017,1,18,17,0.0,0.0,-2.98,0.0,1.01399,92.67,0.0,SOLEADO
426,2017,1,18,18,0.0,0.0,-2.93,0.0,1.01397,92.67,0.0,SOLEADO
427,2017,1,18,19,0.0,0.0,-2.92,0.0,1.01396,92.67,0.0,SOLEADO
428,2017,1,18,20,0.0,0.0,-2.89,0.0,1.01395,92.67,0.0,SOLEADO
429,2017,1,18,21,0.0,0.0,-3.01,0.0,1.01401,92.67,0.0,SOLEADO
430,2017,1,18,22,0.0,0.0,-3.49,0.0,1.01425,92.67,0.0,SOLEADO
431,2017,1,18,23,0.0,0.0,-4.45,0.0,1.01473,92.67,0.0,SOLEADO
432,2017,1,19,0,0.0,0.0,-4.7,0.0,1.01485,92.67,0.0,LLUVIOSO
433,2017,1,19,1,0.0,0.0,-4.71,0.0,1.01486,92.67,0.0,LLUVIOSO
434,2017,1,19,2,0.0,0.0,-4.7,0.0,1.01485,92.67,0.0,LLUVIOSO
435,2017,1,19,3,0.0,0.0,-4.64,0.03,1.01482,92.67,0.0,LLUVIOSO
436,2017,1,19,4,0.0,0.0,-4.71,0.05,1.01486,92.67,0.0,LLUVIOSO
437,2017,1,19,5,0.0,0.0,-4.73,0.04,1.01487,92.67,0.0,LLUVIOSO
438,2017,1,19,6,0.0,0.0,-4.71,0.02,1.01486,92.67,0.0,LLUVIOSO
439,2017,1,19,7,6.52,0.31,-4.5,0.01,1.01475,92.67,23.92089528920849,LLUVIOSO
440,2017,1,19,8,50.07,0.23,-2.93,0.0,1.01397,92.67,182.30235214919645,LLUVIOSO
441,2017,1,19,9,177.19,0.41,-0.38,0.0,1.01269,92.67,637.1169929393417,LLUVIOSO
442,2017,1,19,10,277.66,0.48,2.78,0.0,1.01111,92.67,982.8402927610407,LLUVIOSO
443,2017,1,19,11,299.99,0.45,4.98,0.0,1.01001,92.67,1050.2258324585289,LLUVIOSO
444,2017,1,19,12,333.87,0.48,6.15,0.0,1.00943,92.67,1161.952140148004,LLUVIOSO
445,2017,1,19,13,316.52,0.48,6.7,0.0,1.00915,92.67,1098.4965611739863,LLUVIOSO
446,2017,1,19,14,232.87,0.41,6.66,0.0,1.00917,92.67,808.3496695959869,LLUVIOSO
447,2017,1,19,15,124.56,0.32,5.94,0.0,1.00521,92.35,430.6101916170132,LLUVIOSO
448,2017,1,19,16,38.06,0.2,3.76,0.01,1.00521,92.35,132.8847229484094,LLUVIOSO
449,2017,1,19,17,0.0,0.0,1.77,0.32,1.01162,92.67,0.0,LLUVIOSO
450,2017,1,19,18,0.0,0.0,0.31,0.28,1.01235,92.67,0.0,LLUVIOSO
451,2017,1,19,19,0.0,0.0,-0.74,0.26,1.01287,92.67,0.0,LLUVIOSO
452,2017,1,19,20,0.0,0.0,-1.2,0.1,1.0131,92.67,0.0,LLUVIOSO
453,2017,1,19,21,0.0,0.0,-0.98,0.11,1.01299,92.67,0.0,LLUVIOSO
454,2017,1,19,22,0.0,0.0,-0.31,0.18,1.01266,92.67,0.0,LLUVIOSO
455,2017,1,19,23,0.0,0.0,0.07,0.12,1.00521,92.35,0.0,LLUVIOSO
456,2017,1,20,0,0.0,0.0,0.23,0.04,1.00521,92.3,0.0,NUBLADO
457,2017,1,20,1,0.0,0.0,0.48,0.01,1.00521,92.27,0.0,NUBLADO
458,2017,1,20,2,0.0,0.0,0.74,0.01,1.00521,92.29,0.0,NUBLADO
459,2017,1,20,3,0.0,0.0,0.96,0.01,1.00521,92.28,0.0,NUBLADO
460,2017,1,20,4,0.0,0.0,1.2,0.01,1.00521,92.29,0.0,NUBLADO
461,2017,1,20,5,0.0,0.0,1.42,0.06,1.00521,92.29,0.0,NUBLADO
462,2017,1,20,6,0.0,0.0,1.05,0.21,1.00521,92.3,0.0,NUBLADO
463,2017,1,20,7,5.89,0.27,0.58,0.26,1.00521,92.32,20.853471864235647,NUBLADO
464,2017,1,20,8,48.35,0.22,0.91,0.19,1.00521,92.36,171.00491815911187,NUBLADO
465,2017,1,20,9,143.77,0.34,2.17,0.1,1.01142,92.67,510.45981014751464,NUBLADO
466,2017,1,20,10,210.1,0.36,3.33,0.04,1.01084,92.67,741.6576439287352,NUBLADO
467,2017,1,20,11,241.27,0.35,4.26,0.01,1.01037,92.67,847.7208978887636,NUBLADO
468,2017,1,20,12,247.5,0.35,4.9,0.0,1.01005,92.67,866.8145711534512,NUBLADO
469,2017,1,20,13,226.72,0.34,5.3,0.0,1.00985,92.67,792.4371804113013,NUBLADO
470,2017,1,20,14,163.73,0.29,5.3,0.0,1.00985,92.67,572.27302200398,NUBLADO
471,2017,1,20,15,114.66,0.29,4.91,0.0,1.01005,92.67,401.5533054588703,NUBLADO
472,2017,1,20,16,48.35,0.25,3.57,0.0,1.01072,92.67,170.47153918729202,NUBLADO
473,2017,1,20,17,0.0,0.0,1.54,0.0,1.01173,92.67,0.0,NUBLADO
474,2017,1,20,18,0.0,0.0,0.67,0.0,1.01217,92.67,0.0,NUBLADO
475,2017,1,20,19,0.0,0.0,-0.27,0.0,1.01264,92.67,0.0,NUBLADO
476,2017,1,20,20,0.0,0.0,-0.69,0.0,1.01285,92.67,0.0,NUBLADO
477,2017,1,20,21,0.0,0.0,-0.75,0.0,1.01288,92.67,0.0,NUBLADO
478,2017,1,20,22,0.0,0.0,-0.26,0.0,1.01263,92.67,0.0,NUBLADO
479,2017,1,20,23,0.0,0.0,-0.24,0.0,1.01262,92.67,0.0,NUBLADO
480,2017,1,21,0,0.0,0.0,-0.34,0.0,1.01267,92.67,0.0,NUBLADO
481,2017,1,21,1,0.0,0.0,-0.38,0.0,1.01269,92.67,0.0,NUBLADO
482,2017,1,21,2,0.0,0.0,-0.57,0.0,1.01279,92.67,0.0,NUBLADO
483,2017,1,21,3,0.0,0.0,-0.82,0.0,1.01291,92.67,0.0,NUBLADO
484,2017,1,21,4,0.0,0.0,-0.38,0.0,1.01269,92.67,0.0,NUBLADO
485,2017,1,21,5,0.0,0.0,0.26,0.0,1.01237,92.67,0.0,NUBLADO
486,2017,1,21,6,0.0,0.0,0.59,0.0,1.01221,92.67,0.0,NUBLADO
487,2017,1,21,7,7.47,0.33,0.41,0.0,1.0123,92.67,26.75520840632228,NUBLADO
488,2017,1,21,8,96.88,0.44,2.01,0.0,1.0115,92.67,344.2496355604934,NUBLADO
489,2017,1,21,9,275.77,0.64,3.94,0.0,1.01053,92.67,970.4976325854585,NUBLADO
490,2017,1,21,10,409.8,0.7,5.99,0.0,1.00951,92.67,1427.3635724211874,NUBLADO
491,2017,1,21,11,509.54,0.74,7.44,0.0,1.00878,92.67,1761.740266167242,NUBLADO
492,2017,1,21,12,481.67,0.67,8.4,0.0,1.0083,92.62,1656.347724378464,NUBLADO
493,2017,1,21,13,397.33,0.59,8.99,0.0,1.00801,92.57,1361.4736482254486,NUBLADO
494,2017,1,21,14,320.41,0.56,9.07,0.0,1.00797,92.54,1097.0971067570115,NUBLADO
495,2017,1,21,15,205.78,0.51,8.44,0.0,1.00828,92.51,706.6431618959481,NUBLADO
496,2017,1,21,16,75.86,0.38,5.8,0.0,1.0096,92.67,264.4787687826893,NUBLADO
497,2017,1,21,17,0.0,0.0,3.4,0.0,1.0108,92.67,0.0,NUBLADO
498,2017,1,21,18,0.0,0.0,2.62,0.0,1.01119,92.67,0.0,NUBLADO
499,2017,1,21,19,0.0,0.0,1.57,0.0,1.01172,92.67,0.0,NUBLADO
500,2017,1,21,20,0.0,0.0,0.7,0.0,1.01215,92.67,0.0,NUBLADO
501,2017,1,21,21,0.0,0.0,0.3,0.0,1.01235,92.67,0.0,NUBLADO
502,2017,1,21,22,0.0,0.0,-0.08,0.0,1.01254,92.67,0.0,NUBLADO
503,2017,1,21,23,0.0,0.0,-0.69,0.0,1.01285,92.67,0.0,NUBLADO
504,2017,1,22,0,0.0,0.0,-1.34,0.0,1.01317,92.67,0.0,NUBLADO
505,2017,1,22,1,0.0,0.0,-1.81,0.0,1.01341,92.67,0.0,NUBLADO
506,2017,1,22,2,0.0,0.0,-2.1,0.0,1.01355,92.67,0.0,NUBLADO
507,2017,1,22,3,0.0,0.0,-2.28,0.0,1.01364,92.67,0.0,NUBLADO
508,2017,1,22,4,0.0,0.0,-2.33,0.0,1.01367,92.67,0.0,NUBLADO
509,2017,1,22,5,0.0,0.0,-2.32,0.0,1.01366,92.67,0.0,NUBLADO
510,2017,1,22,6,0.0,0.0,-2.37,0.0,1.01369,92.67,0.0,NUBLADO
511,2017,1,22,7,8.52,0.36,-2.1,0.0,1.01355,92.67,30.89512746711773,NUBLADO
512,2017,1,22,8,84.91,0.38,0.34,0.0,1.01233,92.67,304.2249210090289,NUBLADO
513,2017,1,22,9,226.0,0.52,2.35,0.0,1.01133,92.67,801.7004240589844,NUBLADO
514,2017,1,22,10,347.92,0.59,4.85,0.0,1.01008,92.67,1218.8266477705233,NUBLADO
515,2017,1,22,11,427.86,0.62,7.1,0.0,1.00895,92.67,1481.8923161269488,NUBLADO
516,2017,1,22,12,455.87,0.63,8.65,0.01,1.00818,92.54,1564.2796907524141,NUBLADO
517,2017,1,22,13,450.85,0.66,9.28,0.01,1.00786,92.47,1540.8929703023437,NUBLADO
518,2017,1,22,14,351.02,0.61,9.31,0.01,1.00785,92.44,1199.1310003645824,NUBLADO
519,2017,1,22,15,226.17,0.55,8.68,0.01,1.00816,92.44,775.121873756693,NUBLADO
520,2017,1,22,16,82.33,0.4,5.65,0.01,1.00968,92.67,287.2549970003758,NUBLADO
521,2017,1,22,17,0.0,0.0,2.95,0.01,1.01103,92.67,0.0,NUBLADO
522,2017,1,22,18,0.0,0.0,2.12,0.0,1.01144,92.67,0.0,NUBLADO
523,2017,1,22,19,0.0,0.0,1.31,0.0,1.01185,92.67,0.0,NUBLADO
524,2017,1,22,20,0.0,0.0,0.64,0.0,1.01218,92.67,0.0,NUBLADO
525,2017,1,22,21,0.0,0.0,0.12,0.0,1.01244,92.67,0.0,NUBLADO
526,2017,1,22,22,0.0,0.0,-0.7,0.0,1.01285,92.67,0.0,NUBLADO
527,2017,1,22,23,0.0,0.0,-1.7,0.0,1.01335,92.67,0.0,NUBLADO
528,2017,1,23,0,0.0,0.0,-2.35,0.0,1.01368,92.67,0.0,SOLEADO
529,2017,1,23,1,0.0,0.0,-2.78,0.0,1.01389,92.67,0.0,SOLEADO
530,2017,1,23,2,0.0,0.0,-3.05,0.0,1.01403,92.67,0.0,SOLEADO
531,2017,1,23,3,0.0,0.0,-3.08,0.0,1.01404,92.67,0.0,SOLEADO
532,2017,1,23,4,0.0,0.0,-2.96,0.0,1.01398,92.67,0.0,SOLEADO
533,2017,1,23,5,0.0,0.0,-2.08,0.0,1.01354,92.67,0.0,SOLEADO
534,2017,1,23,6,0.0,0.0,-1.47,0.0,1.01324,92.67,0.0,SOLEADO
535,2017,1,23,7,10.78,0.43,-1.06,0.0,1.01303,92.67,38.8913371620422,SOLEADO
536,2017,1,23,8,134.13,0.59,0.44,0.0,1.01228,92.67,480.33813225195723,SOLEADO
537,2017,1,23,9,287.41,0.66,2.51,0.0,1.01125,92.67,1018.7297515740621,SOLEADO
538,2017,1,23,10,438.52,0.73,5.03,0.0,1.00999,92.67,1534.82200972671,SOLEADO
539,2017,1,23,11,524.05,0.76,7.58,0.0,1.00871,92.83,1813.743273668643,SOLEADO
540,2017,1,23,12,530.03,0.73,8.6,0.0,1.0082,92.76,1823.5348284187808,SOLEADO
541,2017,1,23,13,499.05,0.73,9.07,0.0,1.00797,92.71,1711.906944242284,SOLEADO
542,2017,1,23,14,418.67,0.73,9.13,0.0,1.00794,92.71,1435.7350966866477,SOLEADO
543,2017,1,23,15,278.33,0.67,8.77,0.0,1.00812,92.73,956.4392271157551,SOLEADO
544,2017,1,23,16,122.27,0.58,5.91,0.0,1.00955,92.67,426.04785692323077,SOLEADO
545,2017,1,23,17,0.0,0.0,3.14,0.0,1.01093,92.67,0.0,SOLEADO
546,2017,1,23,18,0.0,0.0,2.35,0.0,1.01133,92.67,0.0,SOLEADO
547,2017,1,23,19,0.0,0.0,1.58,0.0,1.01171,92.67,0.0,SOLEADO
548,2017,1,23,20,0.0,0.0,1.08,0.0,1.01196,92.67,0.0,SOLEADO
549,2017,1,23,21,0.0,0.0,0.11,0.0,1.01245,92.67,0.0,SOLEADO
550,2017,1,23,22,0.0,0.0,-0.85,0.0,1.01293,92.67,0.0,SOLEADO
551,2017,1,23,23,0.0,0.0,-1.63,0.0,1.01332,92.67,0.0,SOLEADO
552,2017,1,24,0,0.0,0.0,-2.13,0.0,1.01357,92.67,0.0,SOLEADO
553,2017,1,24,1,0.0,0.0,-2.45,0.0,1.01373,92.67,0.0,SOLEADO
554,2017,1,24,2,0.0,0.0,-2.58,0.0,1.01379,92.67,0.0,SOLEADO
555,2017,1,24,3,0.0,0.0,-2.69,0.0,1.01385,92.67,0.0,SOLEADO
556,2017,1,24,4,0.0,0.0,-2.85,0.0,1.01393,92.67,0.0,SOLEADO
557,2017,1,24,5,0.0,0.0,-3.01,0.0,1.01401,92.67,0.0,SOLEADO
558,2017,1,24,6,0.0,0.0,-3.16,0.0,1.01408,92.67,0.0,SOLEADO
559,2017,1,24,7,11.24,0.42,-2.85,0.0,1.01393,92.67,40.90829712290912,SOLEADO
560,2017,1,24,8,120.1,0.52,0.41,0.0,1.0123,92.67,430.1607134671092,SOLEADO
561,2017,1,24,9,254.95,0.58,2.79,0.0,1.01111,92.67,902.4125068274097,SOLEADO
562,2017,1,24,10,448.01,0.75,5.46,0.0,1.00977,92.67,1564.6309472105884,SOLEADO
563,2017,1,24,11,530.98,0.76,7.9,0.0,1.00855,93.27,1843.4285888925776,SOLEADO
564,2017,1,24,12,558.97,0.77,9.34,0.0,1.00783,93.2,1924.9090585915565,SOLEADO
